,constructorStandingsId,raceId,constructorId,points,position,positionText,wins,year,round,circuitId,name_x,date,time,url_x,constructorRef,name_y,nationality,url_y
6071,5150,249,25,0.0,9,9,0,1995,10,11,Hungarian Grand Prix,1995-08-13,\N,http://en.wikipedia.org/wiki/1995_Hungarian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6072,5163,250,25,0.0,9,9,0,1995,11,13,Belgian Grand Prix,1995-08-27,\N,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6073,5176,251,25,2.0,8,8,0,1995,12,14,Italian Grand Prix,1995-09-10,\N,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6074,5189,252,25,2.0,8,8,0,1995,13,27,Portuguese Grand Prix,1995-09-24,\N,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6075,5202,253,25,2.0,8,8,0,1995,14,20,European Grand Prix,1995-10-01,\N,http://en.wikipedia.org/wiki/1995_European_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6076,5215,254,25,2.0,8,8,0,1995,15,28,Pacific Grand Prix,1995-10-22,\N,http://en.wikipedia.org/wiki/1995_Pacific_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6077,5228,255,25,3.0,8,8,0,1995,16,22,Japanese Grand Prix,1995-10-29,\N,http://en.wikipedia.org/wiki/1995_Japanese_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6078,5241,256,25,5.0,9,9,0,1995,17,29,Australian Grand Prix,1995-11-12,\N,http://en.wikipedia.org/wiki/1995_Australian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6079,25517,257,25,2.0,5,5,0,1994,1,18,Brazilian Grand Prix,1994-03-27,\N,http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6080,25531,258,25,2.0,7,7,0,1994,2,28,Pacific Grand Prix,1994-04-17,\N,http://en.wikipedia.org/wiki/1994_Pacific_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6081,25545,259,25,4.0,7,7,0,1994,3,21,San Marino Grand Prix,1994-05-01,\N,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6082,25559,260,25,4.0,7,7,0,1994,4,6,Monaco Grand Prix,1994-05-15,\N,http://en.wikipedia.org/wiki/1994_Monaco_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6083,25573,261,25,8.0,6,6,0,1994,5,4,Spanish Grand Prix,1994-05-29,\N,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6084,25587,262,25,8.0,6,6,0,1994,6,7,Canadian Grand Prix,1994-06-12,\N,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6085,25601,263,25,8.0,7,7,0,1994,7,8,French Grand Prix,1994-07-03,\N,http://en.wikipedia.org/wiki/1994_French_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6086,25615,264,25,9.0,7,7,0,1994,8,9,British Grand Prix,1994-07-10,\N,http://en.wikipedia.org/wiki/1994_British_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6087,25629,265,25,9.0,8,8,0,1994,9,10,German Grand Prix,1994-07-31,\N,http://en.wikipedia.org/wiki/1994_German_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6088,25643,266,25,11.0,7,7,0,1994,10,11,Hungarian Grand Prix,1994-08-14,\N,http://en.wikipedia.org/wiki/1994_Hungarian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6089,25657,267,25,13.0,6,6,0,1994,11,13,Belgian Grand Prix,1994-08-28,\N,http://en.wikipedia.org/wiki/1994_Belgian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6090,25671,268,25,13.0,6,6,0,1994,12,14,Italian Grand Prix,1994-09-11,\N,http://en.wikipedia.org/wiki/1994_Italian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6091,25685,269,25,13.0,6,6,0,1994,13,27,Portuguese Grand Prix,1994-09-25,\N,http://en.wikipedia.org/wiki/1994_Portuguese_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6092,25699,270,25,13.0,6,6,0,1994,14,26,European Grand Prix,1994-10-16,\N,http://en.wikipedia.org/wiki/1994_European_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6093,25713,271,25,13.0,6,6,0,1994,15,22,Japanese Grand Prix,1994-11-06,\N,http://en.wikipedia.org/wiki/1994_Japanese_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6094,25503,272,25,13.0,7,7,0,1994,16,29,Australian Grand Prix,1994-11-13,\N,http://en.wikipedia.org/wiki/1994_Australian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6095,4701,278,25,0.0,13,13,0,1993,6,6,Monaco Grand Prix,1993-05-23,\N,http://en.wikipedia.org/wiki/1993_Monaco_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6096,4727,280,25,0.0,13,13,0,1993,8,8,French Grand Prix,1993-07-04,\N,http://en.wikipedia.org/wiki/1993_French_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6097,4714,279,25,0.0,13,13,0,1993,7,7,Canadian Grand Prix,1993-06-13,\N,http://en.wikipedia.org/wiki/1993_Canadian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6098,4740,281,25,0.0,13,13,0,1993,9,9,British Grand Prix,1993-07-11,\N,http://en.wikipedia.org/wiki/1993_British_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6099,4753,282,25,0.0,13,13,0,1993,10,10,German Grand Prix,1993-07-25,\N,http://en.wikipedia.org/wiki/1993_German_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6100,4766,283,25,0.0,13,13,0,1993,11,11,Hungarian Grand Prix,1993-08-15,\N,http://en.wikipedia.org/wiki/1993_Hungarian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6101,4779,284,25,0.0,13,13,0,1993,12,13,Belgian Grand Prix,1993-08-29,\N,http://en.wikipedia.org/wiki/1993_Belgian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6102,4792,285,25,0.0,13,13,0,1993,13,14,Italian Grand Prix,1993-09-12,\N,http://en.wikipedia.org/wiki/1993_Italian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6103,4805,286,25,0.0,13,13,0,1993,14,27,Portuguese Grand Prix,1993-09-26,\N,http://en.wikipedia.org/wiki/1993_Portuguese_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6104,4818,287,25,0.0,13,13,0,1993,15,22,Japanese Grand Prix,1993-10-24,\N,http://en.wikipedia.org/wiki/1993_Japanese_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6105,4831,288,25,0.0,13,13,0,1993,16,29,Australian Grand Prix,1993-11-07,\N,http://en.wikipedia.org/wiki/1993_Australian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6106,3265,290,25,2.0,4,4,0,1992,2,32,Mexican Grand Prix,1992-03-22,\N,http://en.wikipedia.org/wiki/1992_Mexican_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6107,3276,291,25,2.0,5,5,0,1992,3,18,Brazilian Grand Prix,1992-04-05,\N,http://en.wikipedia.org/wiki/1992_Brazilian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6108,3331,293,25,2.0,6,6,0,1992,5,21,San Marino Grand Prix,1992-05-17,\N,http://en.wikipedia.org/wiki/1992_San_Marino_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6109,3317,292,25,2.0,6,6,0,1992,4,4,Spanish Grand Prix,1992-05-03,\N,http://en.wikipedia.org/wiki/1992_Spanish_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6110,3345,294,25,2.0,6,6,0,1992,6,6,Monaco Grand Prix,1992-05-31,\N,http://en.wikipedia.org/wiki/1992_Monaco_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6111,3359,295,25,4.0,6,6,0,1992,7,7,Canadian Grand Prix,1992-06-14,\N,http://en.wikipedia.org/wiki/1992_Canadian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6112,3373,296,25,4.0,7,7,0,1992,8,8,French Grand Prix,1992-07-05,\N,http://en.wikipedia.org/wiki/1992_French_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6113,3387,297,25,4.0,7,7,0,1992,9,9,British Grand Prix,1992-07-12,\N,http://en.wikipedia.org/wiki/1992_British_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6114,3402,298,25,4.0,7,7,0,1992,10,10,German Grand Prix,1992-07-26,\N,http://en.wikipedia.org/wiki/1992_German_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6115,3417,299,25,4.0,7,7,0,1992,11,11,Hungarian Grand Prix,1992-08-16,\N,http://en.wikipedia.org/wiki/1992_Hungarian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6116,3432,300,25,4.0,7,7,0,1992,12,13,Belgian Grand Prix,1992-08-30,\N,http://en.wikipedia.org/wiki/1992_Belgian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6117,3447,301,25,5.0,7,7,0,1992,13,14,Italian Grand Prix,1992-09-13,\N,http://en.wikipedia.org/wiki/1992_Italian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6118,3462,302,25,5.0,7,7,0,1992,14,27,Portuguese Grand Prix,1992-09-27,\N,http://en.wikipedia.org/wiki/1992_Portuguese_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6119,3477,303,25,8.0,6,6,0,1992,15,22,Japanese Grand Prix,1992-10-25,\N,http://en.wikipedia.org/wiki/1992_Japanese_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6120,3492,304,25,8.0,6,6,0,1992,16,29,Australian Grand Prix,1992-11-08,\N,http://en.wikipedia.org/wiki/1992_Australian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6121,8233,305,25,5.0,3,3,0,1991,1,33,United States Grand Prix,1991-03-10,\N,http://en.wikipedia.org/wiki/1991_United_States_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6122,8251,306,25,5.0,5,5,0,1991,2,18,Brazilian Grand Prix,1991-03-24,\N,http://en.wikipedia.org/wiki/1991_Brazilian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6123,8269,307,25,5.0,5,5,0,1991,3,21,San Marino Grand Prix,1991-04-28,\N,http://en.wikipedia.org/wiki/1991_San_Marino_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6124,8288,308,25,5.0,6,6,0,1991,4,6,Monaco Grand Prix,1991-05-12,\N,http://en.wikipedia.org/wiki/1991_Monaco_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6125,8307,309,25,11.0,5,5,0,1991,5,7,Canadian Grand Prix,1991-06-02,\N,http://en.wikipedia.org/wiki/1991_Canadian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6126,8326,310,25,11.0,5,5,0,1991,6,32,Mexican Grand Prix,1991-06-16,\N,http://en.wikipedia.org/wiki/1991_Mexican_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6127,8345,311,25,11.0,5,5,0,1991,7,8,French Grand Prix,1991-07-07,\N,http://en.wikipedia.org/wiki/1991_French_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6128,8364,312,25,11.0,5,5,0,1991,8,9,British Grand Prix,1991-07-14,\N,http://en.wikipedia.org/wiki/1991_British_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6129,8383,313,25,11.0,6,6,0,1991,9,10,German Grand Prix,1991-07-28,\N,http://en.wikipedia.org/wiki/1991_German_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6130,8402,314,25,11.0,6,6,0,1991,10,11,Hungarian Grand Prix,1991-08-11,\N,http://en.wikipedia.org/wiki/1991_Hungarian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6131,8421,315,25,11.0,6,6,0,1991,11,13,Belgian Grand Prix,1991-08-25,\N,http://en.wikipedia.org/wiki/1991_Belgian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6132,8440,316,25,11.0,6,6,0,1991,12,14,Italian Grand Prix,1991-09-08,\N,http://en.wikipedia.org/wiki/1991_Italian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6133,8459,317,25,11.0,6,6,0,1991,13,27,Portuguese Grand Prix,1991-09-22,\N,http://en.wikipedia.org/wiki/1991_Portuguese_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6134,8478,318,25,11.0,6,6,0,1991,14,4,Spanish Grand Prix,1991-09-29,\N,http://en.wikipedia.org/wiki/1991_Spanish_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6135,8497,319,25,12.0,6,6,0,1991,15,22,Japanese Grand Prix,1991-10-20,\N,http://en.wikipedia.org/wiki/1991_Japanese_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6136,8516,320,25,12.0,6,6,0,1991,16,29,Australian Grand Prix,1991-11-03,\N,http://en.wikipedia.org/wiki/1991_Australian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6137,7625,321,25,7.0,2,2,0,1990,1,33,United States Grand Prix,1990-03-11,\N,http://en.wikipedia.org/wiki/1990_United_States_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6138,7644,322,25,7.0,3,3,0,1990,2,18,Brazilian Grand Prix,1990-03-25,\N,http://en.wikipedia.org/wiki/1990_Brazilian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6139,7663,323,25,8.0,5,5,0,1990,3,21,San Marino Grand Prix,1990-05-13,\N,http://en.wikipedia.org/wiki/1990_San_Marino_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6140,7682,324,25,14.0,4,4,0,1990,4,6,Monaco Grand Prix,1990-05-27,\N,http://en.wikipedia.org/wiki/1990_Monaco_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6141,7701,325,25,14.0,5,5,0,1990,5,7,Canadian Grand Prix,1990-06-10,\N,http://en.wikipedia.org/wiki/1990_Canadian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6142,7720,326,25,14.0,5,5,0,1990,6,32,Mexican Grand Prix,1990-06-24,\N,http://en.wikipedia.org/wiki/1990_Mexican_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6143,7739,327,25,14.0,5,5,0,1990,7,34,French Grand Prix,1990-07-08,\N,http://en.wikipedia.org/wiki/1990_French_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6144,7758,328,25,14.0,5,5,0,1990,8,9,British Grand Prix,1990-07-15,\N,http://en.wikipedia.org/wiki/1990_British_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6145,7777,329,25,14.0,5,5,0,1990,9,10,German Grand Prix,1990-07-29,\N,http://en.wikipedia.org/wiki/1990_German_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6146,7796,330,25,14.0,5,5,0,1990,10,11,Hungarian Grand Prix,1990-08-12,\N,http://en.wikipedia.org/wiki/1990_Hungarian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6147,7815,331,25,14.0,5,5,0,1990,11,13,Belgian Grand Prix,1990-08-26,\N,http://en.wikipedia.org/wiki/1990_Belgian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6148,7834,332,25,15.0,5,5,0,1990,12,14,Italian Grand Prix,1990-09-09,\N,http://en.wikipedia.org/wiki/1990_Italian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6149,7853,333,25,15.0,5,5,0,1990,13,27,Portuguese Grand Prix,1990-09-23,\N,http://en.wikipedia.org/wiki/1990_Portuguese_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6150,7872,334,25,15.0,5,5,0,1990,14,26,Spanish Grand Prix,1990-09-30,\N,http://en.wikipedia.org/wiki/1990_Spanish_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6151,7891,335,25,16.0,5,5,0,1990,15,22,Japanese Grand Prix,1990-10-21,\N,http://en.wikipedia.org/wiki/1990_Japanese_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6152,7910,336,25,16.0,5,5,0,1990,16,29,Australian Grand Prix,1990-11-04,\N,http://en.wikipedia.org/wiki/1990_Australian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6153,8777,356,25,0.0,6,6,0,1989,1,36,Brazilian Grand Prix,1989-03-26,\N,http://en.wikipedia.org/wiki/1989_Brazilian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6154,8797,357,25,1.0,7,7,0,1989,2,21,San Marino Grand Prix,1989-04-23,\N,http://en.wikipedia.org/wiki/1989_San_Marino_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6155,8817,358,25,3.0,9,9,0,1989,3,6,Monaco Grand Prix,1989-05-07,\N,http://en.wikipedia.org/wiki/1989_Monaco_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6156,8837,359,25,7.0,5,5,0,1989,4,32,Mexican Grand Prix,1989-05-28,\N,http://en.wikipedia.org/wiki/1989_Mexican_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6157,8857,360,25,7.0,6,6,0,1989,5,33,United States Grand Prix,1989-06-04,\N,http://en.wikipedia.org/wiki/1989_United_States_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6158,8877,361,25,7.0,7,7,0,1989,6,7,Canadian Grand Prix,1989-06-18,\N,http://en.wikipedia.org/wiki/1989_Canadian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6159,8897,362,25,10.0,5,5,0,1989,7,34,French Grand Prix,1989-07-09,\N,http://en.wikipedia.org/wiki/1989_French_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6160,8917,363,25,10.0,5,5,0,1989,8,9,British Grand Prix,1989-07-16,\N,http://en.wikipedia.org/wiki/1989_British_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6161,8937,364,25,10.0,5,5,0,1989,9,10,German Grand Prix,1989-07-30,\N,http://en.wikipedia.org/wiki/1989_German_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6162,8957,365,25,10.0,6,6,0,1989,10,11,Hungarian Grand Prix,1989-08-13,\N,http://en.wikipedia.org/wiki/1989_Hungarian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6163,8977,366,25,10.0,6,6,0,1989,11,13,Belgian Grand Prix,1989-08-27,\N,http://en.wikipedia.org/wiki/1989_Belgian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6164,8997,367,25,12.0,5,5,0,1989,12,14,Italian Grand Prix,1989-09-10,\N,http://en.wikipedia.org/wiki/1989_Italian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6165,9017,368,25,13.0,5,5,0,1989,13,27,Portuguese Grand Prix,1989-09-24,\N,http://en.wikipedia.org/wiki/1989_Portuguese_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6166,9037,369,25,16.0,5,5,0,1989,14,26,Spanish Grand Prix,1989-10-01,\N,http://en.wikipedia.org/wiki/1989_Spanish_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6167,9117,370,25,16.0,5,5,0,1989,15,22,Japanese Grand Prix,1989-10-22,\N,http://en.wikipedia.org/wiki/1989_Japanese_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6168,9137,371,25,16.0,5,5,0,1989,16,29,Australian Grand Prix,1989-11-05,\N,http://en.wikipedia.org/wiki/1989_Australian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6169,9159,372,25,0.0,8,8,0,1988,1,36,Brazilian Grand Prix,1988-04-03,\N,http://en.wikipedia.org/wiki/1988_Brazilian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6170,9177,373,25,0.0,11,11,0,1988,2,21,San Marino Grand Prix,1988-05-01,\N,http://en.wikipedia.org/wiki/1988_San_Marino_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6171,9195,374,25,2.0,6,6,0,1988,3,6,Monaco Grand Prix,1988-05-15,\N,http://en.wikipedia.org/wiki/1988_Monaco_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6172,9213,375,25,2.0,6,6,0,1988,4,32,Mexican Grand Prix,1988-05-29,\N,http://en.wikipedia.org/wiki/1988_Mexican_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6173,9231,376,25,3.0,6,6,0,1988,5,7,Canadian Grand Prix,1988-06-12,\N,http://en.wikipedia.org/wiki/1988_Canadian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6174,9249,377,25,5.0,6,6,0,1988,6,37,Detroit Grand Prix,1988-06-19,\N,http://en.wikipedia.org/wiki/1988_Detroit_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6175,9267,378,25,5.0,6,6,0,1988,7,34,French Grand Prix,1988-07-03,\N,http://en.wikipedia.org/wiki/1988_French_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6176,9285,379,25,5.0,8,8,0,1988,8,9,British Grand Prix,1988-07-10,\N,http://en.wikipedia.org/wiki/1988_British_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6177,9303,380,25,5.0,8,8,0,1988,9,10,German Grand Prix,1988-07-24,\N,http://en.wikipedia.org/wiki/1988_German_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6178,9321,381,25,5.0,8,8,0,1988,10,11,Hungarian Grand Prix,1988-08-07,\N,http://en.wikipedia.org/wiki/1988_Hungarian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6179,9339,382,25,5.0,8,8,0,1988,11,13,Belgian Grand Prix,1988-08-28,\N,http://en.wikipedia.org/wiki/1988_Belgian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6180,9357,383,25,5.0,8,8,0,1988,12,14,Italian Grand Prix,1988-09-11,\N,http://en.wikipedia.org/wiki/1988_Italian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6181,9375,384,25,5.0,8,8,0,1988,13,27,Portuguese Grand Prix,1988-09-25,\N,http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6182,9393,385,25,5.0,8,8,0,1988,14,26,Spanish Grand Prix,1988-10-02,\N,http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6183,9411,386,25,5.0,8,8,0,1988,15,22,Japanese Grand Prix,1988-10-30,\N,http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6184,9429,387,25,5.0,8,8,0,1988,16,29,Australian Grand Prix,1988-11-13,\N,http://en.wikipedia.org/wiki/1988_Australian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
6185,9446,388,25,0.0,7,7,0,1987,1,36,Brazilian Grand Prix,1987-04-12,\N,http://en.wikipedia.org/wiki/1987_Brazilian_Grand_Prix,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
